School Type,Campus Name,District Name,Total Score,Overall Grade,County Name,NCESSCH,LAT,LONG,ZIP
HIGH,BRENNAN H S,NORTHSIDE ISD,63.3,B,BEXAR,483312012347,29.458394,-98.725444,78253
ELEMENTARY,BRENTFIELD EL,RICHARDSON ISD,79.8,A+,DALLAS,483702004127,32.975486,-96.790033,75248
ELEMENTARY,BRENTWOOD EL,AUSTIN ISD,57.5,B,TRAVIS,480894000302,30.3398,-97.731179,78757
MIDDLE,BRENTWOOD MIDDLE,EDGEWOOD ISD,25.9,D-,BEXAR,481815001607,29.395615,-98.554366,78226
HIGH,BREWER H S,WHITE SETTLEMENT ISD,43.2,D+,TARRANT,484554005175,32.779784,-97.478052,76108
MIDDLE,BREWER MIDDLE,WHITE SETTLEMENT ISD,44.3,C+,TARRANT,484554005176,32.748758,-97.456125,76108
ELEMENTARY,BREWSTER EL,EDINBURG CISD,44.5,C,HIDALGO,481818001636,26.56256,-98.131274,78541
MIDDLE,BREWSTER EL,EDINBURG CISD,46.5,B-,HIDALGO,481818001636,26.56256,-98.131274,78541
ELEMENTARY,BRIARGATE EL,FORT BEND ISD,35.9,D,FORT BEND,481965001816,29.596903,-95.49106,77489
ELEMENTARY,BRIARGROVE EL,HOUSTON ISD,57,B,HARRIS,482364002406,29.749385,-95.490899,77057
MIDDLE,BRIARHILL MIDDLE,LEWISVILLE ISD,60.5,A-,DENTON,482730006977,33.075243,-97.066302,75077
ELEMENTARY,BRIARMEADOW CHARTER,HOUSTON ISD,65.4,A-,HARRIS,482364008611,29.726048,-95.512583,77063
MIDDLE,BRIARMEADOW CHARTER,HOUSTON ISD,67.3,A,HARRIS,482364008611,29.726048,-95.512583,77063
HIGH,BRIDGE CITY H S,BRIDGE CITY ISD,61.7,B,ORANGE,481131000607,30.039022,-93.821499,77611
ELEMENTARY,BRIDGE CITY INT,BRIDGE CITY ISD,46.6,C+,ORANGE,481131007418,30.035611,-93.857705,77611
MIDDLE,BRIDGE CITY MIDDLE,BRIDGE CITY ISD,41.6,C,ORANGE,481131000608,30.040066,-93.824805,77611
ELEMENTARY,BRIDGE POINT EL,EANES ISD,74.3,A+,TRAVIS,481776007742,30.339656,-97.805905,78746
HIGH,BRIDGEPORT H S,BRIDGEPORT ISD,51.6,C,WISE,481134000612,33.210418,-97.737046,76426
ELEMENTARY,BRIDGEPORT INT,BRIDGEPORT ISD,39.7,D+,WISE,481134005614,33.221735,-97.75317,76426
MIDDLE,BRIDGEPORT MIDDLE,BRIDGEPORT ISD,51.6,B,WISE,481134000613,33.204956,-97.749183,76426
ELEMENTARY,BRIDLEWOOD EL,LEWISVILLE ISD,64.4,B+,DENTON,482730007866,33.051451,-97.097965,75028
MIDDLE,BRIESEMEISTER MIDDLE,SEGUIN ISD,29.3,D,GUADALUPE,483969021272,29.57059,-97.994203,78155
ELEMENTARY,BRIGHT EL,FRISCO ISD,29.1,F,COLLIN,482001008484,33.141548,-96.813364,75034
ELEMENTARY,BRILL EL,KLEIN ISD,62.6,B+,HARRIS,482574002897,30.003327,-95.544352,77379
ELEMENTARY,BRINKER EL,PLANO ISD,64.1,B+,COLLIN,483510006600,33.049138,-96.822099,75093
ELEMENTARY,BRISCOE EL,HOUSTON ISD,38.5,D+,HARRIS,482364002407,29.729724,-95.297951,77011
ELEMENTARY,BRISCOE EL,SAN ANTONIO ISD,26.6,F,BEXAR,482364002407,29.729724,-95.297951,77011
MIDDLE,BRISCOE J H,LAMAR CISD,57.4,B+,FORT BEND,482658008561,29.624217,-95.810016,77406
MIDDLE,BRISCOE MIDDLE,NORTHSIDE ISD,55.7,B+,BEXAR,483312012413,29.47336,-98.729051,78253
ELEMENTARY,BRITAIN EL,IRVING ISD,26.3,F,DALLAS,482442002718,32.805314,-96.939078,75060
ELEMENTARY,BRITE EL,BROWNSVILLE ISD,67.1,A-,CAMERON,481168011486,25.910566,-97.390787,78521
ELEMENTARY,BROADDUS EL,BROADDUS ISD,51.3,B-,SAN AUGUSTINE,481143021477,31.307514,-94.265263,75929
HIGH,BROADDUS H S,BROADDUS ISD,53.5,C+,SAN AUGUSTINE,481143000618,31.317563,-94.259815,75929
MIDDLE,BROADDUS H S,BROADDUS ISD,34.7,D+,SAN AUGUSTINE,481143000618,31.317563,-94.259815,75929
ELEMENTARY,BROADWAY EL,CONROE ISD,68.6,A,MONTGOMERY,481500011489,30.095116,-95.38563,77386
ELEMENTARY,BROCK EL,BROCK ISD,46.2,C,PARKER,481146001871,32.675957,-97.942343,76087
HIGH,BROCK H S,BROCK ISD,60.6,B,PARKER,481146000621,32.667026,-97.931029,76087
MIDDLE,BROCK J H,BROCK ISD,61,A-,PARKER,481146009535,32.674777,-97.945993,76087
ELEMENTARY,BRONTE ISD,BRONTE ISD,46.3,C,COKE,481149000623,31.885702,-100.297356,76933
HIGH,BRONTE ISD,BRONTE ISD,75,A,COKE,481149000623,31.885702,-100.297356,76933
MIDDLE,BRONTE ISD,BRONTE ISD,48.1,B-,COKE,481149000623,31.885702,-100.297356,76933
ELEMENTARY,BROOK AVENUE EL,WACO ISD,16.7,F,MCLENNAN,484428008333,31.566927,-97.15095,76708
ELEMENTARY,BROOKE EL,AUSTIN ISD,38.3,D+,TRAVIS,480894000303,30.254811,-97.708308,78702
ELEMENTARY,BROOKELAND EL,BROOKELAND ISD,54.6,B,JASPER,481152000624,31.150017,-93.993332,75931
HIGH,BROOKELAND H S,BROOKELAND ISD,60.8,B,JASPER,481152000625,31.150055,-93.99341,75931
MIDDLE,BROOKELAND H S,BROOKELAND ISD,43,C+,JASPER,481152000625,31.150055,-93.99341,75931
ELEMENTARY,BROOKESMITH SCHOOL,BROOKESMITH ISD,43.5,C,BROWN,481155000627,31.548077,-99.119555,76827
HIGH,BROOKESMITH SCHOOL,BROOKESMITH ISD,62.7,B,BROWN,481155000627,31.548077,-99.119555,76827
MIDDLE,BROOKESMITH SCHOOL,BROOKESMITH ISD,45.4,B-,BROWN,481155000627,31.548077,-99.119555,76827
ELEMENTARY,BROOKHAVEN EL,KILLEEN ISD,31.5,D-,BELL,482566002913,31.131026,-97.690055,76543
ELEMENTARY,BROOKHOLLOW EL,PFLUGERVILLE ISD,50.5,B-,TRAVIS,482855007766,31.316725,-94.767001,75904
ELEMENTARY,BROOKHOLLOW EL,LUFKIN ISD,32.2,D-,ANGELINA,482855007766,31.316725,-94.767001,75904
ELEMENTARY,BROOKLINE EL,HOUSTON ISD,54,B-,HARRIS,482364002409,29.697999,-95.315038,77087
ELEMENTARY,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,27.8,F,BEXAR,480026811128,29.337993,-98.426639,78235
HIGH,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,46.9,C-,BEXAR,480026811128,29.337993,-98.426639,78235
MIDDLE,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,29.8,D,BEXAR,480026811128,29.337993,-98.426639,78235
MIDDLE,BROOKS WESTER MIDDLE,MANSFIELD ISD,60.8,A-,TARRANT,482892009384,32.594248,-97.129833,76063
MIDDLE,BROOKSIDE INT,CLEAR CREEK ISD,41.7,C,GALVESTON,481428007004,29.520706,-95.16588,77546
ELEMENTARY,BROOKS-QUINN-JONES EL,NACOGDOCHES ISD,39.5,D+,NACOGDOCHES,483209003559,31.612227,-94.665192,75964
ELEMENTARY,BROOKWOOD EL,CLEAR CREEK ISD,69,A,GALVESTON,481428001107,29.603082,-95.106675,77059
ELEMENTARY,BROWN EL,AUSTIN ISD,42.8,C-,TRAVIS,480894000304,30.344891,-97.709053,78752
ELEMENTARY,BROWN EL,LUBBOCK ISD,37.7,D+,LUBBOCK,480894000304,30.344891,-97.709053,78752
ELEMENTARY,BROWN EL,IRVING ISD,36.4,D,DALLAS,480894000304,30.344891,-97.709053,78752
MIDDLE,BROWN MIDDLE,MCALLEN ISD,46.1,B-,HIDALGO,481830010638,31.877852,-106.572739,79912
MIDDLE,BROWN MIDDLE,EL PASO ISD,42.5,C+,EL PASO,481830010638,31.877852,-106.572739,79912
MIDDLE,BROWN MIDDLE,FORNEY ISD,42.3,C+,KAUFMAN,481830010638,31.877852,-106.572739,79912
MIDDLE,BROWNE MIDDLE,CORPUS CHRISTI ISD,29,D-,NUECES,481527001041,27.706725,-97.400157,78413
HIGH,BROWNFIELD H S,BROWNFIELD ISD,45.4,C-,TERRY,481161000633,33.186554,-102.262234,79316
MIDDLE,BROWNFIELD MIDDLE,BROWNFIELD ISD,39.4,C,TERRY,481161000635,33.178816,-102.263744,79316
ELEMENTARY,BROWNING EL,HOUSTON ISD,51.9,B-,HARRIS,482364002410,29.797117,-95.378374,77009
HIGH,BROWNSBORO H S,BROWNSBORO ISD,44,D+,HENDERSON,481164000639,32.300012,-95.62233,75756
ELEMENTARY,BROWNSBORO INT,BROWNSBORO ISD,42.9,C-,HENDERSON,481164006516,32.297525,-95.623713,75756
MIDDLE,BROWNSBORO J H,BROWNSBORO ISD,54.7,B+,HENDERSON,481164005414,32.300819,-95.618369,75756
HIGH,BROWNSVILLE EARLY COLLEGE H S,BROWNSVILLE ISD,87.8,A+,CAMERON,481168012172,25.893975,-97.493877,78520
HIGH,BROWNWOOD H S,BROWNWOOD ISD,42.5,D+,BROWN,481170000672,31.691441,-98.978723,76801
MIDDLE,BROWNWOOD MIDDLE,BROWNWOOD ISD,44.7,C+,BROWN,481170000673,31.675537,-98.970649,76801
ELEMENTARY,BRUCE EL,HOUSTON ISD,28.8,F,HARRIS,482364002411,29.766889,-95.342069,77020
MIDDLE,BRUCE J H,GILMER ISD,53.6,B,UPSHUR,482070002080,32.719697,-94.940775,75644
ELEMENTARY,BRUCE SHULKEY EL,FORT WORTH ISD,36.2,D,TARRANT,481970001909,32.6646,-97.383195,76133
HIGH,BRUCEVILLE-EDDY H S,BRUCEVILLE-EDDY ISD,40.4,D,MCLENNAN,481173000679,31.306216,-97.248695,76524
ELEMENTARY,BRUCEVILLE-EDDY INT,BRUCEVILLE-EDDY ISD,36.6,D,MCLENNAN,481173008983,31.306216,-97.248695,76524
MIDDLE,BRUCEVILLE-EDDY J H,BRUCEVILLE-EDDY ISD,36.3,C-,MCLENNAN,481173007398,31.306216,-97.248695,76524
ELEMENTARY,BRULE EL,NAVASOTA ISD,32.2,D-,GRIMES,483219013359,30.392394,-96.084754,77868
MIDDLE,BRUNDRETT MIDDLE,PORT ARANSAS ISD,59.8,B+,NUECES,483537005798,27.831144,-97.061271,78373
ELEMENTARY,BRUNI EL,LAREDO ISD,60,B+,WEBB,482679003010,27.513161,-99.502241,78040
ELEMENTARY,BRUSHY CREEK EL,ROUND ROCK ISD,63,B+,WILLIAMSON,483808005802,30.511802,-97.737776,78681
HIGH,BRYAN ADAMS H S,DALLAS ISD,53.9,C+,DALLAS,481623001205,32.826904,-96.680084,75228
HIGH,BRYAN COLLEGIATE H S,BRYAN ISD,66.5,B+,BRAZOS,481179011507,30.652327,-96.346852,77802
ELEMENTARY,BRYAN EL,MISSION CISD,48.6,C+,HIDALGO,483104003493,26.215624,-98.30839,78572
ELEMENTARY,BRYANT EL,ARLINGTON ISD,60.1,B+,TARRANT,480870005343,32.654374,-97.071131,76018
ELEMENTARY,BRYANT EL,KATY ISD,59,B+,HARRIS,480870005343,32.654374,-97.071131,76018
ELEMENTARY,BRYKER WOODS EL,AUSTIN ISD,65.8,A-,TRAVIS,480894000305,30.305478,-97.750966,78703
ELEMENTARY,BRYSON EL,EAGLE MT-SAGINAW ISD,45,C,TARRANT,481770006095,32.876875,-97.392074,76179
ELEMENTARY,BRYSON SCHOOL,BRYSON ISD,44.9,C,JACK,481182000695,33.163371,-98.382158,76427
HIGH,BRYSON SCHOOL,BRYSON ISD,51.5,C,JACK,481182000695,33.163371,-98.382158,76427
MIDDLE,BRYSON SCHOOL,BRYSON ISD,46.7,B-,JACK,481182000695,33.163371,-98.382158,76427
ELEMENTARY,BUCKALEW EL,CONROE ISD,72.6,A,MONTGOMERY,481500007997,30.203765,-95.544057,77382
ELEMENTARY,BUCKHOLTS SCHOOL,BUCKHOLTS ISD,26.6,F,MILAM,481185000697,30.870842,-97.125106,76518
HIGH,BUCKHOLTS SCHOOL,BUCKHOLTS ISD,47.4,C-,MILAM,481185000697,30.870842,-97.125106,76518
MIDDLE,BUCKHOLTS SCHOOL,BUCKHOLTS ISD,28.5,D-,MILAM,481185000697,30.870842,-97.125106,76518
ELEMENTARY,BUDA EL,HAYS CISD,42.2,C-,HAYS,480001007343,30.084063,-97.84495,78610
ELEMENTARY,BUDEWIG INT,ALIEF ISD,43.5,C,HARRIS,480783009517,29.731627,-95.60361,77082
ELEMENTARY,BUENA VISTA EL,SAN FELIPE-DEL RIO CISD,41.5,C-,VAL VERDE,483890005808,29.408062,-100.919087,78840
ELEMENTARY,BUENA VISTA SCHOOL,BUENA VISTA ISD,44.1,C,PECOS,481191000699,31.275419,-102.694573,79743
HIGH,BUENA VISTA SCHOOL,BUENA VISTA ISD,59.1,B,PECOS,481191000699,31.275419,-102.694573,79743
MIDDLE,BUENA VISTA SCHOOL,BUENA VISTA ISD,45.9,B-,PECOS,481191000699,31.275419,-102.694573,79743
ELEMENTARY,BUFFALO CREEK EL,SPRING BRANCH ISD,40.8,C-,HARRIS,484110007647,29.820072,-95.523858,77080
ELEMENTARY,BUFFALO GAP EL,JIM NED CISD,64.5,B+,TAYLOR,482478002770,32.279927,-99.828572,79508
HIGH,BUFFALO H S,BUFFALO ISD,64.7,B+,LEON,481199000701,31.465162,-96.075567,75831
ELEMENTARY,BUFFALO J H,BUFFALO ISD,54.7,B,LEON,481199004922,31.464747,-96.073683,75831
MIDDLE,BUFFALO J H,BUFFALO ISD,56.6,B+,LEON,481199004922,31.464747,-96.073683,75831
ELEMENTARY,BULLARD EL,BULLARD ISD,62.4,B+,SMITH,481206000702,32.132236,-95.321608,75757
HIGH,BULLARD H S,BULLARD ISD,58.1,B-,SMITH,481206000703,32.13205,-95.31678,75757
ELEMENTARY,BULLARD INT,BULLARD ISD,56,B,SMITH,481206009020,32.134609,-95.327121,75757
MIDDLE,BULLARD MS,BULLARD ISD,58.2,B+,SMITH,481206005664,32.13518,-95.329527,75757
ELEMENTARY,BULLOCK EL,GARLAND ISD,43.7,C,DALLAS,482034002012,32.913919,-96.690855,75042
ELEMENTARY,BULVERDE CREEK,NORTH EAST ISD,63.9,B+,BEXAR,483294010432,29.632369,-98.417967,78259
ELEMENTARY,BUNA EL,BUNA ISD,43.4,C,JASPER,481209000704,30.43397,-93.956319,77612
HIGH,BUNA H S,BUNA ISD,50.2,C,JASPER,481209000705,30.430599,-93.957223,77612
MIDDLE,BUNA J H,BUNA ISD,34.9,D+,JASPER,481209000706,30.430618,-93.957212,77612
ELEMENTARY,BUNKER HILL EL,SPRING BRANCH ISD,67.2,A-,HARRIS,484110004671,29.774462,-95.538912,77024
ELEMENTARY,BURBANK EL,HOUSTON ISD,67.8,A-,HARRIS,482364002412,29.845091,-95.373263,77022
HIGH,BURBANK H S,SAN ANTONIO ISD,38.7,D-,BEXAR,483873004330,29.392884,-98.509277,78204
MIDDLE,BURBANK MIDDLE,HOUSTON ISD,59.7,B+,HARRIS,482364002413,29.838473,-95.370528,77022
HIGH,BURGES H S,EL PASO ISD,51.9,C,EL PASO,481830001669,31.784971,-106.384138,79925
ELEMENTARY,BURGESS EL,WICHITA FALLS ISD,30.8,D-,WICHITA,484578005202,33.93706,-98.528727,76305
ELEMENTARY,BURGIN EL,ARLINGTON ISD,31,D-,TARRANT,480870008910,32.692684,-97.105657,76014
HIGH,BURKBURNETT H S,BURKBURNETT ISD,47,C-,WICHITA,481212000707,34.080882,-98.572159,76354
MIDDLE,BURKBURNETT MIDDLE,BURKBURNETT ISD,28.8,D-,WICHITA,481212000708,34.09204,-98.568185,76354
ELEMENTARY,BURKE EL,NORTHSIDE ISD,67.2,A-,BEXAR,483312008707,29.50807,-98.690146,78250
ELEMENTARY,BURKEVILLE EL,BURKEVILLE ISD,39.8,D+,NEWTON,481215000712,31.002295,-93.667653,75932
ELEMENTARY,BURKS EL,MCKINNEY ISD,34.7,D,COLLIN,482985003356,33.201461,-96.6302,75069
HIGH,BURLESON CENTENNIAL H S,BURLESON ISD,57.1,B-,JOHNSON,481218012263,32.54205,-97.296811,76028
ELEMENTARY,BURLESON EL,EL PASO ISD,44.3,C,EL PASO,481800001571,31.877283,-102.391353,79764
ELEMENTARY,BURLESON EL,ECTOR COUNTY ISD,23.3,F,ECTOR,481800001571,31.877283,-102.391353,79764
HIGH,BURLESON H S,BURLESON ISD,53.7,C+,JOHNSON,481218000715,32.529625,-97.347229,76028
ELEMENTARY,BURNET EL,HOUSTON ISD,48.7,C+,HARRIS,481800001572,31.881172,-102.362182,79762
ELEMENTARY,BURNET EL,EL PASO ISD,38.7,D+,EL PASO,481800001572,31.881172,-102.362182,79762
ELEMENTARY,BURNET EL,MIDLAND ISD,36.7,D,MIDLAND,481800001572,31.881172,-102.362182,79762
ELEMENTARY,BURNET EL,ECTOR COUNTY ISD,26.1,F,ECTOR,481800001572,31.881172,-102.362182,79762
HIGH,BURNET H S,BURNET CISD,44,D+,BURNET,481222000723,30.777916,-98.225246,78611
MIDDLE,BURNET M S,AUSTIN ISD,21.2,F,TRAVIS,480894000306,30.364556,-97.725828,78757
MIDDLE,BURNET MIDDLE,BURNET CISD,30.6,D,BURNET,481222000724,30.774446,-98.230497,78611
ELEMENTARY,BURNETT ELEMENTARY,PASADENA ISD,33.7,D-,HARRIS,483432003820,29.591331,-95.200871,77089
ELEMENTARY,BURNS EL,BROWNSVILLE ISD,62.4,B+,CAMERON,481168005849,25.979693,-97.48836,78521
ELEMENTARY,BURRUS EL,HOUSTON ISD,33.4,D-,HARRIS,482364002415,29.817278,-95.390304,77022
ELEMENTARY,BURTON EL,BURTON ISD,46.5,C+,WASHINGTON,481224000725,30.183304,-96.598722,77835
HIGH,BURTON H S,BURTON ISD,58.4,B-,WASHINGTON,481224000726,30.184203,-96.599142,77835
MIDDLE,BURTON H S,BURTON ISD,37,C-,WASHINGTON,481224000726,30.184203,-96.599142,77835
ELEMENTARY,BURTON HILL EL,FORT WORTH ISD,64.9,B+,TARRANT,481970001834,32.753766,-97.407303,76107
ELEMENTARY,BUSH EL,HOUSTON ISD,81.6,A+,HARRIS,480783007622,29.701521,-95.553299,77036
ELEMENTARY,BUSH EL,CONROE ISD,75.1,A+,MONTGOMERY,480783007622,29.701521,-95.553299,77036
ELEMENTARY,BUSH EL,MIDLAND ISD,42,C-,MIDLAND,480783007622,29.701521,-95.553299,77036
ELEMENTARY,BUSH EL,ALIEF ISD,36,D,HARRIS,480783007622,29.701521,-95.553299,77036
MIDDLE,BUSH MIDDLE,NORTH EAST ISD,67.5,A,BEXAR,481305007242,32.948308,-96.954213,75063
MIDDLE,BUSH MIDDLE,CARROLLTON-FARMERS BRANCH ISD,41.1,C,DALLAS,481305007242,32.948308,-96.954213,75063
ELEMENTARY,BUSHLAND EL,BUSHLAND ISD,54.6,B,POTTER,483557005577,35.188983,-102.065691,79012
HIGH,BUSHLAND H S,BUSHLAND ISD,71.6,A-,POTTER,483557010997,35.202279,-102.062278,79012
MIDDLE,BUSHLAND MIDDLE,BUSHLAND ISD,56,B+,POTTER,483557007057,35.18723,-102.066045,79012
ELEMENTARY,BUSSEY EL,ALDINE ISD,32.9,D-,HARRIS,480771009528,29.923307,-95.409337,77037
MIDDLE,BUSSEY MIDDLE,GARLAND ISD,31.7,D,DALLAS,482034002013,32.923336,-96.6448,75040
ELEMENTARY,BUTLER EL,ARLINGTON ISD,67.7,A-,TARRANT,480870000238,32.769242,-97.118654,76012
ELEMENTARY,BUTTERFIELD EL,SANGER ISD,54.7,B,DENTON,483918011811,33.364558,-97.158217,76266
ELEMENTARY,BYNUM SCHOOL,BYNUM ISD,33.3,D-,HILL,481236000730,31.967759,-97.000788,76631
HIGH,BYNUM SCHOOL,BYNUM ISD,68.5,B+,HILL,481236000730,31.967759,-97.000788,76631
MIDDLE,BYNUM SCHOOL,BYNUM ISD,35.3,C-,HILL,481236000730,31.967759,-97.000788,76631
HIGH,BYRON NELSON H S,NORTHWEST ISD,66,B+,DENTON,483318012019,33.019202,-97.203824,76262
HIGH,BYRON P STEELE II H S,SCHERTZ-CIBOLO-U CITY ISD,68.7,B+,GUADALUPE,483948010700,29.575801,-98.215968,78108
ELEMENTARY,C A TATUM JR EL,DALLAS ISD,37.5,D+,DALLAS,481623010567,32.763403,-96.656182,75227
MIDDLE,C B THOMPSON MIDDLE,QUINLAN ISD,37,C-,HUNT,483624004076,32.917585,-96.129466,75474
ELEMENTARY,C C HARDY EL,WILLIS ISD,34.4,D,MONTGOMERY,484590005934,30.428744,-95.490376,77378
ELEMENTARY,C C MASON EL,LEANDER ISD,43.7,C,WILLIAMSON,482703007099,30.520801,-97.855599,78613
HIGH,C C WINN HIGH SCHOOL,EAGLE PASS ISD,51.3,C,MAVERICK,481773007986,28.704224,-100.45328,78852
MIDDLE,C D FULKES MIDDLE,ROUND ROCK ISD,37.2,C-,WILLIAMSON,483808004255,30.510969,-97.682762,78664
ELEMENTARY,C D LANDOLT EL,CLEAR CREEK ISD,56.3,B,GALVESTON,481428005424,29.536733,-95.169123,77546
HIGH,C E ELLISON H S,KILLEEN ISD,38.8,D-,BELL,482566002866,31.083928,-97.739132,76542
HIGH,C E KING H S,SHELDON ISD,40,D,HARRIS,483999004534,29.848542,-95.207507,77044
MIDDLE,C E KING MIDDLE,SHELDON ISD,26.1,D-,HARRIS,483999004535,29.848431,-95.2118,77044
ELEMENTARY,C E VAIL EL,LA FERIA ISD,45.8,C,CAMERON,482604002929,26.152541,-97.825874,78559
ELEMENTARY,C F CARR EL,DALLAS ISD,37.3,D+,DALLAS,481623001228,32.787886,-96.852379,75212
ELEMENTARY,C J HARRIS EL,PEARLAND ISD,52.2,B-,BRAZORIA,483444003862,29.560467,-95.27681,77581
MIDDLE,C M RICE MIDDLE,PLANO ISD,79.6,A+,COLLIN,483510008151,33.093548,-96.760061,75025
ELEMENTARY,C O CHANDLER EL,VICTORIA ISD,29.3,F,VICTORIA,484415009087,28.851334,-96.993592,77904
ELEMENTARY,C R CLEMENTS/HOLLIE PARSONS EL,COPPERAS COVE ISD,54.1,B,CORYELL,481524001029,31.104101,-97.889218,76522
ELEMENTARY,C STAINKE EL,DONNA ISD,45.8,C,HIDALGO,481739001502,26.160838,-98.05024,78537
ELEMENTARY,C T EDDINS EL,MCKINNEY ISD,65.3,A-,COLLIN,482985007833,33.198004,-96.729409,75070
ELEMENTARY,CABLE EL,NORTHSIDE ISD,32,D-,BEXAR,483312003689,29.414268,-98.623098,78227
ELEMENTARY,CACTUS EL,DUMAS ISD,39.7,D+,MOORE,481761001514,36.049455,-102.002751,79013
ELEMENTARY,CACTUS RANCH EL,ROUND ROCK ISD,82.5,A+,WILLIAMSON,483808009103,30.540996,-97.721874,78681
ELEMENTARY,CADDO GROVE EL,JOSHUA ISD,43.7,C,JOHNSON,482493010859,32.476354,-97.422471,76058
HIGH,CADDO MILLS H S,CADDO MILLS ISD,66.9,B+,HUNT,481239000732,33.079599,-96.228791,75135
MIDDLE,CADDO MILLS MIDDLE,CADDO MILLS ISD,55.9,B+,HUNT,481239005665,33.071284,-96.227745,75135
ELEMENTARY,CAGE EL,HOUSTON ISD,51.7,B-,HARRIS,482364005999,29.734837,-95.333615,77023
HIGH,CALALLEN H S,CALALLEN ISD,62.3,B,NUECES,481242000734,27.857593,-97.636113,78410
MIDDLE,CALALLEN MIDDLE,CALALLEN ISD,51,B,NUECES,481242000735,27.863575,-97.625656,78410
ELEMENTARY,CALDER ROAD EL,DICKINSON ISD,64.9,B+,GALVESTON,481707012419,29.456248,-95.105999,77539
ELEMENTARY,CALDWELL EL,PFLUGERVILLE ISD,43.9,C,TRAVIS,481246000738,30.54673,-96.67556,77836
ELEMENTARY,CALDWELL EL,GARLAND ISD,34.9,D,DALLAS,481246000738,30.54673,-96.67556,77836
ELEMENTARY,CALDWELL EL,MCKINNEY ISD,33.3,D-,COLLIN,481246000738,30.54673,-96.67556,77836
ELEMENTARY,CALDWELL EL ARTS ACADEMY,TYLER ISD,40.1,C-,SMITH,484347004935,32.348212,-95.302122,75702
HIGH,CALDWELL H S,CALDWELL ISD,61.6,B,BURLESON,481246000739,30.548227,-96.67398,77836
ELEMENTARY,CALDWELL HEIGHTS EL,ROUND ROCK ISD,47.3,C+,WILLIAMSON,483808008413,30.565589,-97.66882,78664
ELEMENTARY,CALDWELL INT,CALDWELL ISD,39.9,D+,BURLESON,481246021143,30.546056,-96.676759,77836
MIDDLE,CALDWELL MIDDLE,CALDWELL ISD,43.4,C+,BURLESON,481246000740,30.529127,-96.699701,77836
ELEMENTARY,CALDWOOD EL,BEAUMONT ISD,24.5,F,JEFFERSON,480967004634,30.079104,-94.15421,77707
HIGH,CALHOUN H S,CALHOUN COUNTY ISD,59.1,B-,CALHOUN,481248000741,28.621302,-96.642232,77979
MIDDLE,CALHOUN MIDDLE,DENTON ISD,36.4,C-,DENTON,481674001446,33.218398,-97.140056,76201
ELEMENTARY,CALK-WILSON EL,CORPUS CHRISTI ISD,48.3,C+,NUECES,481527001091,27.737659,-97.381918,78411
ELEMENTARY,CALLISBURG EL,CALLISBURG ISD,56.2,B,COOKE,481251000753,33.607814,-97.008204,76240
HIGH,CALLISBURG H S,CALLISBURG ISD,75.4,A,COOKE,481251000754,33.703286,-97.013883,76240
MIDDLE,CALLISBURG MIDDLE,CALLISBURG ISD,52.6,B,COOKE,481251012462,33.703095,-97.013326,76240
ELEMENTARY,CALVERT EL,ALDINE ISD,46.1,C,HARRIS,480771021292,29.94772,-95.3621,77032
ELEMENTARY,CALVERT SCHOOL,CALVERT ISD,16.1,F,ROBERTSON,481254000756,30.984332,-96.665127,77837
MIDDLE,CALVERT SCHOOL,CALVERT ISD,18,F,ROBERTSON,481254000756,30.984332,-96.665127,77837
HIGH,CALVIN NELMS H S,CALVIN NELMS CHARTER SCHOOLS,72.8,A-,HARRIS,480012408248,29.829223,-95.734284,77449
MIDDLE,CALVIN NELMS MIDDLE,CALVIN NELMS CHARTER SCHOOLS,62.7,A-,HARRIS,480012409258,29.829235,-95.734324,77449
ELEMENTARY,CAMBRIDGE EL,ALAMO HEIGHTS ISD,54.1,B,BEXAR,480759000047,29.480061,-98.46659,78209
ELEMENTARY,CAMELOT EL,NORTH EAST ISD,36.6,D,BEXAR,483294003627,29.50155,-98.387954,78218
ELEMENTARY,CAMERON DUAL LANGUAGE MAGNET,ECTOR COUNTY ISD,42.4,C-,ECTOR,481800001573,31.839641,-102.396969,79763
ELEMENTARY,CAMERON EL,CAMERON ISD,44.1,C,MILAM,481264000758,30.867039,-96.966979,76520
ELEMENTARY,CAMERON EL,SAN ANTONIO ISD,24.9,F,BEXAR,481264000758,30.867039,-96.966979,76520
MIDDLE,CAMERON MIDDLE,CAMERON ISD,38.7,C,MILAM,481264000760,30.867023,-96.967056,76520
HIGH,CAMERON YOE H S,CAMERON ISD,42.8,D+,MILAM,481264000762,30.857242,-96.971932,76520
ELEMENTARY,CAMEY EL,LEWISVILLE ISD,40.5,C-,DENTON,482730003064,33.077708,-96.886011,75056
ELEMENTARY,CAMINO REAL EL,HAYS CISD,33.7,D-,HAYS,480001010809,30.005036,-97.761941,78640
MIDDLE,CAMINO REAL MIDDLE,YSLETA ISD,50.6,B,EL PASO,484668006809,31.686638,-106.315866,79907
ELEMENTARY,CAMPBELL EL,AUSTIN ISD,36.6,D,TRAVIS,480894000307,30.282561,-97.713839,78722
